onset	duration	delay_later	delay_sooner	amount_later	amount_sooner	choice	subjID	run	modulation
331.12146332099996	5.0	170.0	75.0	18.8	11.28	1	15	3	5.6897609808754925
344.12326654599997	5.0	156.0	46.0	12.8	3.82	1	15	3	7.51563187837553
359.12796401199995	5.0	167.0	21.0	39.36	31.53	1	15	3	3.1448365407600782
372.132896006	5.0	177.0	104.0	21.23	9.52	1	15	3	9.54979126391062
383.138059359	5.0	179.0	3.0	17.47	13.19	0	15	3	1.8246004374701243
398.14277437	5.0	174.0	58.0	33.53	8.01	1	15	3	21.261726957991304
17.005375610999998	5.0	106.0	22.0	32.37	21.84	1	15	4	8.064348667243095
32.011944966	5.0	172.0	131.0	38.45	31.99	1	15	4	4.632554319495711
45.014544148	5.0	121.0	25.0	15.01	10.71	1	15	4	3.0257065473940585
58.01956263	5.0	143.0	0.0	35.81	23.24	1	15	4	8.368562827609157
69.024008413	5.0	150.0	114.0	19.33	10.81	1	15	4	7.190389720295844
84.029638377	5.0	145.0	72.0	27.32	13.41	1	15	4	11.506324721711039
95.032875788	5.0	70.0	43.0	27.32	12.51	1	15	4	13.621786537928251
108.03661569200001	5.0	123.0	12.0	15.24	11.97	1	15	4	1.8384159974201122
123.041821397	5.0	173.0	164.0	35.65	26.69	1	15	4	7.551867221585109
138.045504819	5.0	139.0	80.0	35.02	21.63	1	15	4	10.880138382198169
149.050706357	5.0	97.0	23.0	33.69	21.65	1	15	4	9.706797336015807
162.05402355799998	5.0	178.0	77.0	27.61	27.41	0	15	4	-1.8888840196336787
173.057911876	5.0	153.0	53.0	34.87	28.34	1	15	4	3.518977004995186
184.062916896	5.0	146.0	62.0	29.43	27.44	0	15	4	-0.03148166315100909
197.066477911	5.0	141.0	49.0	31.56	12.11	1	15	4	16.32052243621817
218.071710483	5.0	30.0	11.0	11.63	3.1	1	15	5	8.245865566827572
231.0755309	5.0	122.0	80.0	29.32	13.65	1	15	5	13.628505724698515
242.078603583	5.0	89.0	38.0	24.73	18.22	1	15	5	5.242080636190494
257.08280573900004	5.0	109.0	0.0	24.32	1.47	1	15	5	20.612646047271582
268.087403241	5.0	111.0	73.0	30.31	11.89	1	15	5	16.340735242156555
279.092366075	5.0	92.0	20.0	28.99	21.56	1	15	5	5.539697471906173
294.098334375	5.0	170.0	28.0	26.24	16.9	1	15	5	6.188099832230613
309.102549512	5.0	122.0	98.0	31.49	22.16	1	15	5	7.972795324790781
322.108055565	5.0	162.0	110.0	37.33	14.56	1	15	5	19.235076501026718
335.111724106	5.0	169.0	153.0	17.22	1.34	1	15	5	13.70902525436607
348.11800997	5.0	137.0	47.0	12.99	3.59	1	15	5	8.082933391485454
363.12008008199996	5.0	161.0	94.0	22.79	22.36	0	15	5	-0.7399042542623455
374.12645958900004	5.0	153.0	55.0	29.55	27.96	1	15	5	-0.7293486327894065
389.12993605800006	5.0	151.0	26.0	10.27	6.14	1	15	5	3.0108382306852715
402.13345165699997	5.0	134.0	34.0	11.07	10.44	0	15	5	-0.27627470379401586
17.00563046	5.0	143.0	42.0	15.91	15.16	0	15	6	-0.5470490628225289
28.008794635999998	5.0	148.0	3.0	30.12	2.84	1	15	6	23.64542534277181
41.0132694	5.0	149.0	23.0	4.58	4.35	0	15	6	-0.23610415849314226
56.019139628999994	5.0	153.0	4.0	22.17	1.96	1	15	6	17.45689890102311
67.021577771	5.0	95.0	20.0	19.62	11.76	1	15	6	6.4826821145530165
80.028524162	5.0	164.0	74.0	15.58	9.44	1	15	6	4.686668035076668
93.03214597600001	5.0	120.0	94.0	25.82	7.73	1	15	6	16.120126261448757
108.03729699600001	5.0	164.0	33.0	28.52	8.09	1	15	6	16.89824493772141
123.041986191	5.0	63.0	29.0	37.46	30.76	0	15	6	5.435113532759672
134.046468363	5.0	157.0	128.0	34.72	32.67	1	15	6	1.1021451469738537
149.051644707	5.0	156.0	11.0	20.38	9.0	1	15	6	8.890146379706934
160.05416095799998	5.0	144.0	86.0	23.64	7.68	1	15	6	13.737795249742998
173.05656676799998	5.0	128.0	41.0	26.92	22.77	1	15	6	2.1235765344745694
188.06076845	5.0	162.0	30.0	9.88	2.83	1	15	6	5.833736122868443
201.06425977700002	5.0	82.0	79.0	37.49	22.02	1	15	6	14.321227697552438
218.06678471599997	5.0	160.0	43.0	34.19	28.63	1	15	7	2.233833426153314
233.071613417	5.0	122.0	21.0	28.1	18.59	1	15	7	7.003913145045935
248.076533197	5.0	122.0	20.0	39.45	34.76	1	15	7	1.3063839934024983
259.08191344	5.0	25.0	4.0	28.22	23.93	1	15	7	3.737762606754764
272.08739610099997	5.0	148.0	38.0	32.94	10.48	1	15	7	18.83404130206152
287.091539115	5.0	154.0	75.0	38.21	21.49	1	15	7	13.33582849850179
300.097507952	5.0	145.0	36.0	30.07	19.27	1	15	7	7.852476316238246
311.102795388	5.0	140.0	13.0	15.9	13.61	1	15	7	0.6216449838834457
324.108476849	5.0	177.0	70.0	35.05	10.21	1	15	7	20.511864806748367
339.11213687099996	5.0	151.0	32.0	34.32	20.8	1	15	7	9.896653973634368
350.11634234400003	5.0	34.0	30.0	13.48	1.14	1	15	7	11.95796222021388
363.119043103	5.0	126.0	32.0	32.85	23.11	1	15	7	6.963537209443512
374.12489884	5.0	137.0	87.0	23.93	13.31	1	15	7	8.91271042844257
389.12886694199995	5.0	150.0	112.0	17.63	7.9	1	15	7	8.317571848785057
402.133524054	5.0	30.0	25.0	12.03	4.35	1	15	7	7.452427525850834
17.005253227	5.0	180.0	38.0	38.56	26.59	1	15	8	7.350288925189314
32.009224601999996	5.0	42.0	10.0	25.98	24.81	1	15	8	0.422346322244497
45.014993469	5.0	110.0	34.0	17.0	6.91	1	15	8	8.724733461319124
56.019650133	5.0	33.0	19.0	31.17	30.69	1	15	8	0.08494912352956518
79.028533047	5.0	150.0	77.0	37.09	12.27	1	15	8	21.10097673214016
92.032705464	5.0	111.0	15.0	23.21	7.2	1	15	8	13.938255035233997
107.038060579	5.0	89.0	71.0	14.49	1.59	1	15	8	11.891312053908539
118.04137222899999	5.0	91.0	88.0	37.34	16.88	1	15	8	18.82422275144792
129.044612704	5.0	100.0	37.0	23.44	21.21	1	15	8	0.9417146617153342
142.047139438	5.0	51.0	47.0	7.21	1.42	1	15	8	5.523116148514437
153.052438921	5.0	96.0	25.0	21.01	12.23	1	15	8	7.336537459475283
168.055354337	5.0	71.0	22.0	37.47	32.54	1	15	8	3.2623240952718753
181.060102993	5.0	111.0	110.0	34.99	22.99	1	15	8	10.860106773302892
192.06599149599998	5.0	49.0	44.0	24.54	16.12	1	15	8	7.984366276920753
207.06950706700002	5.0	116.0	15.0	19.96	18.08	1	15	8	0.1859222962555407
218.076588131	5.0	167.0	124.0	11.5	8.15	1	16	1	2.7118603916396538
233.08214913900002	5.0	142.0	83.0	25.7	12.02	1	16	1	11.749140701556474
244.085430497	5.0	91.0	89.0	34.05	11.55	1	16	1	20.90689250032824
255.09017193900002	5.0	153.0	141.0	31.74	8.16	1	16	1	20.864232366713647
268.094237556	5.0	173.0	41.0	32.54	9.1	1	16	1	19.661647124841338
279.101083855	5.0	145.0	82.0	35.33	33.15	0	16	1	0.5006035527869841
294.10500182	5.0	71.0	24.0	14.67	5.3	1	16	1	8.658733973166218
309.112854407	5.0	160.0	63.0	4.54	1.12	1	16	1	2.944427741033504
320.116109366	5.0	120.0	7.0	9.29	8.65	0	16	1	-0.14978279633740854
335.122409149	5.0	177.0	7.0	12.02	8.16	1	16	1	2.3705919972481446
348.127708378	5.0	151.0	115.0	27.77	11.27	1	16	1	14.393659015765913
361.13325153	5.0	173.0	167.0	30.56	13.17	1	16	1	15.160821592476113
374.136079896	5.0	156.0	25.0	37.82	34.28	0	16	1	-0.09110917456593626
385.14049946	5.0	163.0	54.0	10.52	8.77	0	16	1	0.87435798523987
398.143769295	5.0	133.0	34.0	29.02	8.41	1	16	1	17.961498100767898
17.005956033	5.0	165.0	63.0	30.75	25.81	1	16	2	2.523499067054747
28.011347677	5.0	160.0	30.0	17.17	16.04	0	16	2	-0.48980875406641644
43.014115347	5.0	173.0	98.0	35.12	34.1	0	16	2	-0.8210637713723017
54.019101841	5.0	137.0	136.0	12.23	2.59	1	16	2	8.656152632460623
69.024397103	5.0	125.0	44.0	14.54	14.53	0	16	2	-0.8429937247303823
80.029605895	5.0	54.0	4.0	19.17	14.9	1	16	2	3.498740182290083
91.03304022799999	5.0	157.0	33.0	29.61	9.2	1	16	2	17.24832574149009
104.037919352	5.0	141.0	30.0	18.54	14.43	1	16	2	2.5215283953981587
117.04310861	5.0	135.0	0.0	22.9	16.53	1	16	2	4.0675990525868
130.04688103700002	5.0	27.0	1.0	33.18	28.05	1	16	2	4.427654142742401
141.051606478	5.0	149.0	137.0	29.79	10.5	1	16	2	17.088105804775783
154.054513034	5.0	152.0	141.0	34.59	18.16	1	16	2	14.461786511246682
167.057342876	5.0	127.0	45.0	15.45	5.25	1	16	2	8.918514358262879
182.06134696599997	5.0	171.0	91.0	36.42	22.34	1	16	2	11.128256608739267
197.066154748	5.0	151.0	66.0	26.6	12.62	1	16	2	11.677777038128443
218.072887533	5.0	106.0	46.0	21.98	21.14	0	16	3	-0.15784805748879194
229.0778881	5.0	111.0	41.0	16.71	7.88	1	16	3	7.682213486136015
240.084343953	5.0	165.0	32.0	1.98	1.76	0	16	3	0.02743617433114376
255.087045493	5.0	180.0	67.0	14.34	12.54	1	16	3	0.5990872737290882
268.09094058	5.0	42.0	17.0	29.72	26.78	1	16	3	2.3129143965510437
283.09698680599996	5.0	73.0	24.0	28.53	15.94	1	16	3	11.274412164383072
294.100488997	5.0	85.0	54.0	25.8	6.25	1	16	3	18.121078602240797
307.10463137200003	5.0	102.0	29.0	12.54	9.61	1	16	3	2.1787453333238904
318.1097635	5.0	175.0	136.0	21.36	4.97	1	16	3	14.189668055252405
329.114245891	5.0	85.0	59.0	1.73	0.91	1	16	3	0.7486331378735279
342.117904865	5.0	143.0	131.0	23.52	12.39	1	16	3	9.852377802695466
357.119516513	5.0	68.0	50.0	9.26	1.58	1	16	3	7.249227094319058
372.121986228	5.0	80.0	38.0	24.73	19.06	1	16	3	4.715062300939696
385.125189799	5.0	172.0	149.0	22.8	0.5	1	16	3	19.512613732609854
398.129963197	5.0	117.0	3.0	39.15	26.46	1	16	3	9.297837154999964
17.006016545	5.0	72.0	28.0	14.49	3.14	1	16	4	10.605913053887559
28.00942029	5.0	160.0	64.0	28.43	24.56	1	16	4	1.7801812281378666
41.013844099	5.0	75.0	63.0	24.51	14.73	1	16	4	9.07720402473306
52.019007738999996	5.0	157.0	10.0	33.42	7.51	1	16	4	22.12699616163747
65.02524689	5.0	96.0	33.0	26.14	24.29	1	16	4	0.571230191886098
80.029460205	5.0	108.0	84.0	39.98	23.34	1	16	4	14.876070131829643
95.03329528200001	5.0	175.0	55.0	38.01	31.88	1	16	4	2.7079837062538843
108.03721826700001	5.0	164.0	15.0	16.9	10.38	1	16	4	4.626822085796823
121.043674945	5.0	165.0	62.0	39.56	39.32	0	16	4	-2.595085312513177
136.04836714299998	5.0	137.0	31.0	28.12	5.9	1	16	4	19.502805999923396
147.05321509700002	5.0	104.0	13.0	38.27	31.76	1	16	4	3.8139993705542246
158.05701497	5.0	171.0	100.0	30.79	30.21	0	16	4	-0.9286883544072424
173.06109076599998	5.0	129.0	18.0	32.67	24.83	1	16	4	5.051838395199034
186.06467577599997	5.0	85.0	11.0	33.01	24.94	1	16	4	6.1246171791248685
201.069267864	5.0	149.0	101.0	13.01	6.58	1	16	4	5.509008753730597
218.06994769099998	5.0	57.0	54.0	21.61	16.83	1	16	5	4.526357389474072
229.073251682	5.0	158.0	40.0	36.23	13.48	1	16	5	18.990727319787304
242.076439329	5.0	52.0	23.0	9.22	6.25	1	16	5	2.7062108524486934
255.079685412	5.0	122.0	23.0	30.88	24.64	1	16	5	3.8672958631944283
270.084349197	5.0	130.0	62.0	35.74	32.41	1	16	5	1.4393581332305487
281.08798054700003	5.0	46.0	42.0	36.81	30.02	1	16	5	6.448311713469121
296.09040429099997	5.0	126.0	40.0	19.44	14.41	1	16	5	3.6554240512694367
311.094148774	5.0	116.0	73.0	37.61	25.68	1	16	5	10.097918008141374
324.099127455	5.0	178.0	24.0	33.72	32.04	0	16	5	-2.0271171018337313
337.103024084	5.0	126.0	31.0	38.07	34.15	1	16	5	1.1780778124671372
348.107096735	5.0	131.0	37.0	15.67	7.76	1	16	5	6.60729614061222
359.11217568300003	5.0	154.0	12.0	19.26	14.82	1	16	5	2.4076599030818056
370.11659496699997	5.0	172.0	141.0	39.93	20.75	1	16	5	16.371503966200645
385.12328559400004	5.0	109.0	32.0	20.95	4.44	1	16	5	14.89034574532089
400.127625743	5.0	153.0	24.0	33.83	24.74	1	16	5	5.768217511428407
17.004325621	5.0	135.0	49.0	15.98	15.61	0	16	6	-0.628017884266729
28.007388805999998	5.0	76.0	17.0	31.36	10.42	1	16	6	19.228044550131095
41.011824933	5.0	160.0	28.0	25.07	3.32	1	16	6	18.89248166010962
56.015249903000004	5.0	14.0	6.0	19.18	18.32	1	16	6	0.7307769741441064
69.02044089399999	5.0	139.0	81.0	38.91	23.48	1	16	6	12.8897596529603
84.022616289	5.0	108.0	15.0	22.34	20.76	1	16	6	0.0009244723260088961
99.028439222	5.0	162.0	64.0	12.01	7.36	1	16	6	3.599951647046061
112.030662638	5.0	152.0	41.0	36.71	35.92	0	16	6	-2.134325356703954
127.03477974100001	5.0	145.0	68.0	24.43	12.12	1	16	6	10.337360927260146
138.038210437	5.0	59.0	23.0	34.24	28.29	1	16	6	4.883901790801886
149.042033191	5.0	138.0	26.0	16.66	9.98	1	16	6	5.181894287050625
164.047246673	5.0	47.0	6.0	10.78	3.86	1	16	6	6.535281277663927
177.050958358	5.0	118.0	31.0	28.63	25.26	1	16	6	1.4538591051870853
188.055589324	5.0	180.0	59.0	27.72	5.46	1	16	6	18.9187933101413
199.058805677	5.0	156.0	72.0	33.71	33.65	0	16	6	-1.9029490148154942
218.07140736099998	5.0	134.0	37.0	36.84	22.3	1	16	7	11.523622045721154
229.077144315	5.0	92.0	43.0	38.14	34.41	1	16	7	2.2133125644404714
244.082991227	5.0	130.0	107.0	7.22	2.41	1	16	7	4.30450231674902
257.088790629	5.0	147.0	121.0	30.05	22.38	1	16	7	6.447333566227048
268.091321793	5.0	179.0	43.0	31.24	7.83	1	16	7	19.646712201608313
281.096855303	5.0	144.0	14.0	19.44	10.37	1	16	7	7.117883612218355
292.100634885	5.0	114.0	27.0	25.62	8.71	1	16	7	14.890720566108728
307.107217016	5.0	61.0	19.0	25.49	24.48	1	16	7	0.16360514837399265
318.112171659	5.0	27.0	12.0	20.89	20.11	0	16	7	0.5210424880867848
331.11538750299997	5.0	169.0	16.0	9.19	4.62	1	16	7	3.502289365596095
346.11988776199996	5.0	174.0	23.0	17.51	13.31	1	16	7	2.243718497425304
359.125640466	5.0	94.0	10.0	14.76	4.12	1	16	7	9.607989326752104
374.130042707	5.0	136.0	14.0	24.46	15.39	1	16	7	6.770738014080692
389.135115611	5.0	80.0	68.0	35.33	26.78	1	16	7	7.7825786210893035
402.138102198	5.0	143.0	101.0	38.11	24.21	1	16	7	11.733726605782934
17.009415256	5.0	152.0	72.0	16.17	6.91	1	16	8	7.841174093361827
32.014090409	5.0	131.0	68.0	32.12	28.92	1	16	8	1.5984475775362235
45.019428809	5.0	169.0	89.0	13.31	12.05	1	16	8	0.4531768918273773
56.025778021	5.0	87.0	19.0	35.5	29.23	1	16	8	4.337282665789591
67.03269824	5.0	175.0	18.0	6.63	5.03	1	16	8	0.8347646063583412
82.038565845	5.0	166.0	49.0	39.37	34.08	1	16	8	1.8613520278960891
95.042096858	5.0	150.0	36.0	20.77	3.48	1	16	8	15.096088438559143
108.04775073200001	5.0	180.0	49.0	33.37	22.34	1	16	8	7.572671767419255
123.051101616	5.0	139.0	137.0	21.26	7.98	1	16	8	11.898686966951288
134.05746369	5.0	134.0	101.0	16.09	0.75	1	16	8	13.79095373851346
147.061106682	5.0	174.0	75.0	36.81	7.32	1	16	8	25.282539952279897
162.06483484	5.0	147.0	83.0	31.51	15.04	1	16	8	14.018031105256187
173.070476628	5.0	128.0	125.0	18.41	0.76	1	16	8	15.957091830268771
184.075795458	5.0	169.0	32.0	28.24	25.65	1	16	8	-0.2145139124689024
199.080546215	5.0	135.0	10.0	32.28	28.89	1	16	8	0.38176448627316617
17.005995330999998	5.0	113.0	111.0	15.47	3.16	1	17	1	12.013058506009484
28.011011119000003	5.0	126.0	81.0	8.48	1.86	1	17	1	6.4257842991685
41.013693628	5.0	172.0	35.0	39.08	14.61	1	17	1	23.169649134360565
52.017400953999996	5.0	44.0	2.0	4.29	2.02	1	17	1	2.230165909341913
65.021883617	5.0	94.0	59.0	26.73	20.93	1	17	1	5.529326753033093
76.026518835	5.0	157.0	71.0	31.23	6.18	1	17	1	24.111707691789668
91.031244085	5.0	115.0	42.0	20.17	13.9	1	17	1	5.9032183161938985
102.03497805200001	5.0	74.0	50.0	19.35	5.04	1	17	1	14.057423982687023
113.03957618700001	5.0	147.0	49.0	37.13	27.78	1	17	1	8.491615362816578
128.04504351	5.0	136.0	90.0	21.81	13.3	1	17	1	8.138323527200413
141.047994195	5.0	121.0	71.0	30.07	7.95	1	17	1	21.469083761653298
156.05379088799998	5.0	107.0	44.0	27.59	21.67	1	17	1	5.497449654894581
171.057589874	5.0	127.0	64.0	36.87	32.13	1	17	1	4.189421705495466
186.06109251200002	5.0	96.0	32.0	14.24	6.35	1	17	1	7.642356710574427
199.06385614	5.0	14.0	8.0	39.22	30.16	1	17	1	8.993246889961718
218.073176324	5.0	153.0	22.0	9.77	7.34	0	17	2	2.1499874252317994
231.07757573900003	5.0	124.0	25.0	35.27	27.28	1	17	2	7.210394832644262
242.082168665	5.0	126.0	59.0	14.48	5.58	1	17	2	8.584099025234698
257.08480854	5.0	95.0	51.0	23.64	10.37	1	17	2	12.904775686693524
272.088541372	5.0	65.0	39.0	19.05	16.07	1	17	2	2.849452114984805
285.093001938	5.0	127.0	81.0	33.31	19.72	1	17	2	13.035400046212903
296.098412555	5.0	64.0	6.0	36.79	25.7	1	17	2	10.617862940606269
309.103778395	5.0	151.0	61.0	33.53	29.32	1	17	2	3.5269495064952636
322.107251637	5.0	165.0	93.0	18.16	5.36	1	17	2	12.276540016792826
335.11317115	5.0	107.0	15.0	32.38	22.43	1	17	2	9.285754873617105
346.118231578	5.0	171.0	87.0	37.92	35.71	1	17	2	1.5126316996141824
357.122780301	5.0	170.0	15.0	11.98	9.88	1	17	2	1.7045164069063077
368.126701075	5.0	175.0	134.0	26.28	3.62	1	17	2	21.79793843475898
383.133035474	5.0	73.0	11.0	9.64	8.5	1	17	2	1.0094703890572703
398.13498311	5.0	102.0	41.0	31.66	15.49	1	17	2	15.619147919244163
17.005331619	5.0	69.0	15.0	27.79	21.5	1	17	3	5.9486300395666944
30.009331949	5.0	88.0	74.0	24.49	13.57	1	17	3	10.674732485542819
41.014645799	5.0	141.0	45.0	37.59	12.85	1	17	3	23.744930504342822
56.018698033	5.0	53.0	34.0	38.03	26.37	1	17	3	11.419902234839363
69.02251302	5.0	170.0	137.0	39.38	22.79	1	17	3	15.844440354202977
80.027005778	5.0	155.0	3.0	36.82	5.0	1	17	3	30.621087854042752
91.03163105	5.0	136.0	2.0	14.91	9.57	1	17	3	4.9153106097429315
106.035911455	5.0	117.0	54.0	35.93	27.97	1	17	3	7.392411051652179
121.040536749	5.0	159.0	48.0	22.29	7.96	1	17	3	13.666416184244696
134.045354055	5.0	112.0	24.0	29.26	23.76	1	17	3	4.926906092067956
149.049642634	5.0	90.0	46.0	20.47	20.0	1	17	3	0.2748883366810482
164.053674078	5.0	57.0	8.0	32.33	7.43	1	17	3	24.51655856776297
177.059557593	5.0	65.0	27.0	35.66	25.36	1	17	3	9.950538967768974
188.064411353	5.0	157.0	104.0	22.31	21.6	1	17	3	0.4508214769537062
201.06889563299998	5.0	159.0	69.0	11.0	10.84	1	17	3	-0.04764781184911726
218.06968509200001	5.0	137.0	62.0	26.64	19.66	1	17	4	6.470175142065461
233.073282031	5.0	45.0	18.0	37.88	19.35	1	17	4	18.23796407376048
248.07704708	5.0	108.0	23.0	22.45	18.09	1	17	4	3.934311356099016
261.082628349	5.0	171.0	4.0	10.02	0.85	1	17	4	8.811027437385144
274.085976279	5.0	45.0	21.0	24.98	20.4	1	17	4	4.430458177710705
285.090627485	5.0	177.0	86.0	29.19	18.41	1	17	4	10.035117491970215
298.094539283	5.0	119.0	75.0	26.01	18.44	1	17	4	7.209345912119499
309.099924367	5.0	38.0	17.0	28.72	20.43	1	17	4	8.129650442177002
322.103798454	5.0	149.0	39.0	28.36	15.44	1	17	4	12.158779945095029
337.107854451	5.0	54.0	38.0	8.26	4.26	1	17	4	3.93896214051857
348.11356663699996	5.0	59.0	26.0	33.1	17.66	1	17	4	15.11956122187538
361.11719854	5.0	164.0	92.0	18.09	2.14	1	17	4	15.36827683752744
376.120686499	5.0	142.0	56.0	21.2	1.89	1	17	4	18.696900361823236
387.124960761	5.0	68.0	10.0	3.76	2.03	1	17	4	1.679547491313051
402.131431835	5.0	178.0	49.0	30.09	7.48	1	17	4	21.56618601925522
17.005687435	5.0	117.0	50.0	38.24	4.73	1	17	5	32.61089385668486
32.010345986	5.0	35.0	5.0	30.69	26.63	1	17	5	3.8568297429903318
45.014191473000004	5.0	129.0	58.0	37.53	34.66	1	17	5	2.276859685845203
60.018176188999995	5.0	161.0	75.0	26.23	18.44	1	17	5	7.197876059535929
71.022762065	5.0	96.0	38.0	36.39	30.71	1	17	5	5.186891872184365
82.026870997	5.0	171.0	52.0	29.78	4.1	1	17	5	24.65682064573661
95.031007119	5.0	120.0	78.0	36.86	34.19	1	17	5	2.3023674618389194
106.03353217899999	5.0	136.0	3.0	18.32	5.82	1	17	5	11.97686249184217
121.03706805600001	5.0	164.0	140.0	20.42	14.1	1	17	5	6.033040209926115
134.041410721	5.0	56.0	47.0	18.46	6.83	1	17	5	11.476798569580877
147.04530013299998	5.0	119.0	27.0	36.88	10.88	1	17	5	25.13206473549609
158.048586787	5.0	113.0	20.0	7.67	0.61	1	17	5	6.8784466957397985
173.05339523799998	5.0	148.0	88.0	20.72	10.86	1	17	5	9.417280032173878
186.05811882700002	5.0	113.0	62.0	14.25	2.65	1	17	5	11.29308066107495
197.06306737	5.0	146.0	29.0	37.47	25.53	1	17	5	10.945656277097928
218.06837031400002	5.0	151.0	69.0	32.95	22.44	1	17	6	9.793231735307401
231.074257275	5.0	34.0	12.0	39.13	22.79	1	17	6	16.111819442565736
242.079978851	5.0	106.0	32.0	16.81	13.44	1	17	6	3.083748434952488
253.083343353	5.0	40.0	6.0	9.65	6.68	1	17	6	2.8953884384773856
268.08909888700003	5.0	122.0	82.0	21.4	20.68	1	17	6	0.5289796229116774
279.09454626	5.0	77.0	66.0	31.39	22.77	1	17	6	8.424968636476134
294.099807608	5.0	67.0	49.0	29.94	13.46	1	17	6	16.19157036793767
309.104214546	5.0	161.0	132.0	31.03	15.53	1	17	6	14.882895638294832
324.109825362	5.0	94.0	9.0	29.3	7.07	1	17	6	21.6561164176894
335.114744115	5.0	72.0	46.0	34.97	27.93	1	17	6	6.777183205674433
350.12304849699996	5.0	100.0	27.0	13.24	12.91	0	17	6	0.12329538817478713
363.127740272	5.0	115.0	13.0	19.09	14.83	1	17	6	3.8354918721878306
374.13153377099997	5.0	124.0	99.0	32.19	13.06	1	17	6	18.55927167338364
387.133284661	5.0	83.0	21.0	8.55	7.89	0	17	6	0.5441288398676658
400.135703296	5.0	173.0	83.0	33.55	11.64	1	17	6	20.898641807967707
17.006237686	5.0	133.0	33.0	26.6	19.86	1	17	7	6.133002263455747
30.010656715	5.0	180.0	94.0	36.06	16.07	1	17	7	18.952242162322435
41.016393477	5.0	164.0	73.0	35.05	34.94	1	17	7	-0.5518219793152355
54.021294157	5.0	167.0	156.0	38.13	28.67	1	17	7	9.063969873787627
69.026610247	5.0	136.0	114.0	23.26	8.04	1	17	7	14.745725478444003
82.03091688800001	5.0	171.0	97.0	27.6	19.03	1	17	7	7.972818136070966
93.03435211799999	5.0	119.0	23.0	39.16	6.74	1	17	7	31.46446989463024
104.039215144	5.0	142.0	2.0	6.63	1.09	1	17	7	5.341615400109932
119.044990159	5.0	106.0	17.0	9.98	7.6	1	17	7	2.1828682804242323
134.05239787899998	5.0	114.0	43.0	16.93	14.71	1	17	7	1.9463668854963139
145.054708679	5.0	152.0	141.0	26.27	17.4	1	17	7	8.546678078884533
156.058227043	5.0	107.0	36.0	25.47	23.6	1	17	7	1.4736315843002359
171.061702116	5.0	85.0	25.0	34.96	24.33	1	17	7	10.126409767840595
184.065875085	5.0	35.0	17.0	28.91	13.33	1	17	7	15.410494263447468
197.06909388900002	5.0	150.0	129.0	26.96	5.37	1	17	7	20.883974662877293
218.07696318799998	5.0	180.0	143.0	37.46	18.84	1	17	8	17.776041462937005
233.08161405599998	5.0	160.0	40.0	32.05	17.84	1	17	8	13.284993615138127
248.08642832599998	5.0	62.0	26.0	22.89	14.75	1	17	8	7.9181215063184585
263.09209479	5.0	84.0	1.0	27.52	17.64	1	17	8	9.389501552526227
274.09580333599996	5.0	119.0	10.0	15.37	0.3	1	17	8	14.682430476877682
287.100147129	5.0	162.0	68.0	24.78	9.52	1	17	8	14.55454647508113
302.10499489299997	5.0	96.0	6.0	39.11	28.19	1	17	8	10.155948150123105
317.108519661	5.0	171.0	19.0	25.99	5.44	1	17	8	19.63938828880729
328.113355681	5.0	68.0	37.0	32.26	30.22	1	17	8	1.8108192942715853
339.117468485	5.0	175.0	98.0	36.96	32.97	1	17	8	3.322139441051931
352.12124776300004	5.0	74.0	33.0	37.51	34.16	1	17	8	2.9988727528677543
363.123527986	5.0	150.0	9.0	13.6	5.94	1	17	8	7.241448045545463
374.128630162	5.0	146.0	33.0	30.92	7.83	1	17	8	22.19313589680818
387.130334221	5.0	166.0	158.0	36.27	28.05	1	17	8	7.887643075619913
400.135839156	5.0	113.0	61.0	34.21	25.02	1	17	8	8.696418009060807
218.07862499900003	5.0	25.0	11.0	39.55	18.95	1	18	1	15.390844796585668
231.08303117900002	5.0	151.0	23.0	14.16	4.18	0	18	1	2.7754534732152187
246.0881804	5.0	120.0	67.0	13.22	6.03	0	18	1	2.7490170571053714
257.09311857	5.0	89.0	36.0	31.61	26.07	0	18	1	-1.8907613453872436
270.098514821	5.0	115.0	22.0	36.74	22.05	0	18	1	0.15505469453297138
281.102642412	5.0	147.0	22.0	39.51	29.27	0	18	1	-6.951438120583489
296.10617543	5.0	83.0	15.0	25.45	12.67	1	18	1	3.8039003170277894
307.107849772	5.0	134.0	60.0	26.13	19.78	0	18	1	-0.8323521238532088
320.11243146	5.0	90.0	72.0	36.92	21.99	1	18	1	7.370681338033016
335.116158373	5.0	172.0	34.0	30.9	6.89	1	18	1	7.357810831480423
350.11972151599997	5.0	117.0	68.0	23.79	11.41	1	18	1	4.77732687970815
365.124086607	5.0	162.0	99.0	25.48	14.08	1	18	1	3.1396865614775713
376.12927758	5.0	166.0	5.0	12.79	8.08	0	18	1	-2.377887147748871
389.132772428	5.0	151.0	89.0	19.37	13.78	0	18	1	0.6714402608259844
400.13944075	5.0	154.0	35.0	23.07	13.88	1	18	1	-0.6276742493344081
17.005263871	5.0	127.0	102.0	22.66	21.31	0	18	2	-0.5083698474861009
30.01003795	5.0	163.0	83.0	29.57	29.37	0	18	2	-4.82248870310946
43.013222008999996	5.0	50.0	12.0	35.08	34.07	0	18	2	-6.19051518134507
58.017874211000006	5.0	108.0	62.0	27.22	15.41	1	18	2	4.1806692567433075
69.021704428	5.0	45.0	14.0	11.49	2.26	1	18	2	6.341668780117478
